cluster,mal,seed,scheduler,policy,baseline_cluster,baseline_mal,baseline_seed,baseline_scheduler,baseline_policy,cost_savings_delta_pct,co2_savings_delta_pct,energy_savings_delta_pct,turnaround_delta_pct,turnaround_delta_s,run_cost_per_day_usd,baseline_cost_per_day_usd,run_turnaround_mean_s,baseline_turnaround_mean_s
theta,25,S3,rigid_easy_backfill,F0,theta,0,S3,rigid_easy_backfill,F0,0.0002318842519742294,0.0002517194690378324,0.00020204709878669474,-0.0003498216018077967,-0.13352862849569647,3915.805007355322,3915.8140875115273,38170.35903262317,38170.49256125167
theta,25,S7,min_steal_agreement,F30,theta,0,S7,rigid_easy_backfill,F0,13.521519392660267,14.677977433821788,11.781915764902577,-59.85320396792344,-22846.262768247005,3386.3365262881334,3915.8140875115273,15324.229793004664,38170.49256125167
theta,25,S7,min_steal_agreement,F10,theta,0,S7,rigid_easy_backfill,F0,2.3842311144180584,2.5879836002075285,2.0777361523651514,-29.57653726178377,-11289.509955385001,3822.452029654312,3915.8140875115273,26880.982605866666,38170.49256125167
theta,25,S7,min_steal_agreement,F0,theta,0,S7,rigid_easy_backfill,F0,-1.4161584427354201,-1.5374886268510972,-1.2336473433775783,-13.764902211187788,-5254.130974585001,3971.2682193136447,3915.8140875115273,32916.361586666666,38170.49256125167
theta,25,S7,rigid_easy_backfill,F30,theta,0,S7,rigid_easy_backfill,F0,14.981785624369929,16.343176614322218,12.93391132145566,-20.085572441061185,-7666.761934500075,3329.155215471673,3915.8140875115273,30503.730626751592,38170.49256125167
theta,25,S7,rigid_easy_backfill,F10,theta,0,S7,rigid_easy_backfill,F0,3.540574320839095,3.8434325767906765,3.084999365254041,-3.300513272342278,-1259.8221731025333,3777.1717794772944,3915.8140875115273,36910.670388149134,38170.49256125167
theta,25,S7,rigid_easy_backfill,F0,theta,0,S7,rigid_easy_backfill,F0,1.2204434024716876e-05,1.3248392784643002e-05,1.0634058161923555e-05,-0.0013404537256041854,-0.5116577896187664,3915.8136096085805,3915.8140875115273,38169.98090346205,38170.49256125167
theta,50,S0,min_steal_agreement,F30,theta,0,S0,rigid_easy_backfill,F0,9.228664918331742,10.016753045706853,8.042846483562533,-43.43923506409363,-15929.711319050512,3559.1418264306612,3920.9975519567392,20741.540593066667,36671.25191211718
theta,50,S0,min_steal_agreement,F10,theta,0,S0,rigid_easy_backfill,F0,2.259267887776496,2.4518835987116265,1.969443370808811,-30.197667973386167,-11073.862894105172,3832.411713384878,3920.9975519567392,25597.389018012007,36671.25191211718
theta,50,S0,min_steal_agreement,F0,theta,0,S0,rigid_easy_backfill,F0,-1.3726334286784503,-1.4902422420139398,-1.1956700991708318,-5.401785336904884,-1980.9023086481975,3974.818475092561,3920.9975519567392,34690.34960346898,36671.25191211718
theta,50,S0,rigid_easy_backfill,F30,theta,0,S0,rigid_easy_backfill,F0,9.508752871994286,10.40070276751907,8.166655976654955,-2.922821549935386,-1071.835253518453,3548.159584624227,3920.9975519567392,35599.416658598726,36671.25191211718
theta,50,S0,rigid_easy_backfill,F10,theta,0,S0,rigid_easy_backfill,F0,3.5260444592803553,3.8272270547383775,3.072861799227251,1.6622077305003151,609.5523841544564,3782.7414350274503,3920.9975519567392,37280.804296271635,36671.25191211718
theta,50,S0,rigid_easy_backfill,F0,theta,0,S0,rigid_easy_backfill,F0,0.000338950828549795,0.0003679028430458062,0.00029538738488335407,-0.0005454952757420609,-0.2000399467360694,3920.9842617030495,3920.9975519567392,36671.05187217044,36671.25191211718
theta,50,S3,min_steal_agreement,F30,theta,0,S3,rigid_easy_backfill,F0,9.7442483928999,10.577571619124022,8.490720762992689,-32.486153634914075,-12400.124856651666,3534.2474362202374,3915.8140875115273,25770.3677046,38170.49256125167
theta,50,S3,min_steal_agreement,F10,theta,0,S3,rigid_easy_backfill,F0,2.137841608902146,2.320265724038681,1.8634298782743308,-22.15569597933144,-8456.938285684242,3832.100184621454,3915.8140875115273,29713.554275567425,38170.49256125167
theta,50,S3,min_steal_agreement,F0,theta,0,S3,rigid_easy_backfill,F0,-1.5069648230763977,-1.6362332488652338,-1.312512612559352,-14.867419662404977,-5674.967316288359,3974.824028347396,3915.8140875115273,32495.525244963308,38170.49256125167
theta,50,S3,rigid_easy_backfill,F30,theta,0,S3,rigid_easy_backfill,F0,12.78207259189804,13.955301664534463,11.01724111659128,-1.5647290445263176,-597.2647835446624,3415.291888282034,3915.8140875115273,37573.227777707005,38170.49256125167
theta,50,S3,rigid_easy_backfill,F10,theta,0,S3,rigid_easy_backfill,F0,3.820371128643443,4.147163008225988,3.3287939861976485,-7.238103861785448,-2762.819896138484,3766.2154566608842,3915.8140875115273,35407.67266511318,38170.49256125167
theta,50,S3,rigid_easy_backfill,F0,theta,0,S3,rigid_easy_backfill,F0,0.0002568742843156672,0.00027884713128796746,0.00022382159841101749,-0.00033225726430989713,-0.12682423435762757,3915.804028792115,3915.8140875115273,38170.36573701731,38170.49256125167
theta,50,S7,min_steal_agreement,F30,theta,0,S7,rigid_easy_backfill,F0,11.015664487540896,11.957936738460285,9.5982501346723,-49.770853844485636,-18997.78006438083,3484.4611456753964,3915.8140875115273,19172.712496870838,38170.49256125167
theta,50,S7,min_steal_agreement,F10,theta,0,S7,rigid_easy_backfill,F0,2.1077763527556956,2.2876287068681367,1.8372331972498643,-24.78544653838243,-9460.727027206274,3833.277484157083,3915.8140875115273,28709.765534045393,38170.49256125167
theta,50,S7,min_steal_agreement,F0,theta,0,S7,rigid_easy_backfill,F0,-1.500841658758927,-1.6296679704014223,-1.3070544990645794,-16.783583689525102,-6406.3765637216275,3974.584256616451,3915.8140875115273,31764.11599753004,38170.49256125167
theta,50,S7,rigid_easy_backfill,F30,theta,0,S7,rigid_easy_backfill,F0,15.038642132104687,16.40489658804064,12.983451953674285,-20.692665040919405,-7898.492170168865,3326.928820332128,3915.8140875115273,30272.0003910828,38170.49256125167
theta,50,S7,rigid_easy_backfill,F10,theta,0,S7,rigid_easy_backfill,F0,3.5448956398227196,3.8481235383837147,3.088764648824358,-3.958530478657433,-1510.9905818908155,3777.0025646597674,3915.8140875115273,36659.50197936085,38170.49256125167
theta,50,S7,rigid_easy_backfill,F0,theta,0,S7,rigid_easy_backfill,F0,-0.001026334809909649,-0.0011141267731187583,-0.0008942736267152692,0.0013968741451844497,0.5331937416776782,3915.854276874599,3915.8140875115273,38171.025754993345,38170.49256125167
theta,75,S0,min_steal_agreement,F30,theta,0,S0,rigid_easy_backfill,F0,9.775176288921648,10.609975186402483,8.51907321165056,-37.09976666681787,-13604.948893196459,3537.713128968666,3920.9975519567392,23066.30301892072,36671.25191211718
theta,75,S0,min_steal_agreement,F10,theta,0,S0,rigid_easy_backfill,F0,2.3029009449607796,2.4982797870087228,2.0089188069199,-22.220103753664098,-8148.390222639966,3830.7008622808385,3920.9975519567392,28522.861689477213,36671.25191211718
theta,75,S0,min_steal_agreement,F0,theta,0,S0,rigid_easy_backfill,F0,-1.4285182915475831,-1.582983320565154,-1.1960982453693227,-13.377531327684153,-4905.70821279745,3977.009719197574,3920.9975519567392,31765.54369931973,36671.25191211718
theta,75,S0,rigid_easy_backfill,F30,theta,0,S0,rigid_easy_backfill,F0,11.81557855996306,12.904569575075268,10.176998335025782,-10.994053331023,-4031.6569923719544,3457.7090058710623,3920.9975519567392,32639.594919745225,36671.25191211718
theta,75,S0,rigid_easy_backfill,F10,theta,0,S0,rigid_easy_backfill,F0,3.6717277358693603,3.9853540959663794,3.19982122374664,19.40357880709025,7115.535264314247,3777.029197318785,3920.9975519567392,43786.787176431426,36671.25191211718
theta,75,S0,rigid_easy_backfill,F0,theta,0,S0,rigid_easy_backfill,F0,0.00030760948479845667,0.0003338844294650404,0.0002680741677790867,-0.0005638684774757139,-0.20677762982813874,3920.9854905963707,3920.9975519567392,36671.04513448735,36671.25191211718
theta,75,S3,min_steal_agreement,F30,theta,0,S3,rigid_easy_backfill,F0,8.92590398072227,9.70081486045779,7.7602432048256755,-21.79899309947689,-8320.78303946359,3566.2922819966525,3915.8140875115273,29849.709521788078,38170.49256125167
theta,75,S3,min_steal_agreement,F10,theta,0,S3,rigid_easy_backfill,F0,2.059767300160027,2.247353641059849,1.7775902842025335,-32.288866130609215,-12324.819244496699,3835.157429401905,3915.8140875115273,25845.67331675497,38170.49256125167
theta,75,S3,min_steal_agreement,F0,theta,0,S3,rigid_easy_backfill,F0,-1.5296147923420782,-1.6734182094292331,-1.31329830080773,-28.851941944859554,-11012.928353839266,3975.7109590347186,3915.8140875115273,27157.5642074124,38170.49256125167
theta,75,S3,rigid_easy_backfill,F30,theta,0,S3,rigid_easy_backfill,F0,12.734933013736605,13.904129799762291,10.976167111200546,-20.361374259887388,-7772.036847238927,3417.137786524473,3915.8140875115273,30398.45571401274,38170.49256125167
theta,75,S3,rigid_easy_backfill,F10,theta,0,S3,rigid_easy_backfill,F0,3.8353001690254622,4.16336906830127,3.3418020679174933,-7.177998245341777,-2739.8772862849582,3765.630863194475,3915.8140875115273,35430.61527496671,38170.49256125167
theta,75,S3,rigid_easy_backfill,F0,theta,0,S3,rigid_easy_backfill,F0,-0.0001034471101938215,-0.00011229590378638561,-9.013629979368104e-05,-0.001986479477886323,-0.7582490013373899,3915.8181383080414,3915.8140875115273,38169.73431225033,38170.49256125167
theta,75,S7,min_steal_agreement,F30,theta,0,S7,rigid_easy_backfill,F0,8.871560127927603,9.635560645195332,7.722311280041609,-31.27197588835711,-11936.667230221767,3568.4202862400825,3915.8140875115273,26233.8253310299,38170.49256125167
theta,75,S7,min_steal_agreement,F10,theta,0,S7,rigid_easy_backfill,F0,2.0613762092754584,2.2365170459074735,1.7979203605329876,-18.18770967757401,-6942.338369540437,3835.094427512108,3915.8140875115273,31228.15419171123,38170.49256125167
theta,75,S7,min_steal_agreement,F0,theta,0,S7,rigid_easy_backfill,F0,-1.5063057951337544,-1.6363419867837645,-1.3106986717453808,-16.424506799200298,-6269.315146011024,3974.7982220383774,3915.8140875115273,31901.177415240643,38170.49256125167
theta,75,S7,rigid_easy_backfill,F30,theta,0,S7,rigid_easy_backfill,F0,13.707743353182664,14.96015365658663,11.82380340061662,-7.513592201442691,-2867.9751523344676,3379.0443422076755,3915.8140875115273,35302.5174089172,38170.49256125167
theta,75,S7,rigid_easy_backfill,F10,theta,0,S7,rigid_easy_backfill,F0,3.8129599277864843,4.139117858421016,3.322336403928928,1.4427091211340686,550.6891777629789,3766.505665508095,3915.8140875115273,38721.181739014646,38170.49256125167
theta,75,S7,rigid_easy_backfill,F0,theta,0,S7,rigid_easy_backfill,F0,-8.717453086322064e-05,-9.463137938407237e-05,-7.595755608777104e-05,-0.0020560216959848413,-0.7847936085236142,3915.8175011040876,3915.8140875115273,38169.70776764314,38170.49256125167
